trait_id,GeneID,Symbol,tax_id,Org_name
cell_surface_NCBI,3579,CXCR2,9606,Homo sapiens
cell_surface_NCBI,2833,CXCR3,9606,Homo sapiens
cell_surface_NCBI,7852,CXCR4,9606,Homo sapiens
cell_surface_NCBI,643,CXCR5,9606,Homo sapiens
cell_surface_NCBI,1536,CYBB,9606,Homo sapiens
cell_surface_NCBI,54905,CYP2W1,9606,Homo sapiens
cell_surface_NCBI,10800,CYSLTR1,9606,Homo sapiens
cell_surface_NCBI,1600,DAB1,9606,Homo sapiens
cell_surface_NCBI,1601,DAB2,9606,Homo sapiens
cell_surface_NCBI,285761,DCBLD1,9606,Homo sapiens
cell_surface_NCBI,131566,DCBLD2,9606,Homo sapiens
cell_surface_NCBI,117159,DCD,9606,Homo sapiens
cell_surface_NCBI,1634,DCN,9606,Homo sapiens
cell_surface_NCBI,81501,DCSTAMP,9606,Homo sapiens
cell_surface_NCBI,10540,DCTN2,9606,Homo sapiens
cell_surface_NCBI,780,DDR1,9606,Homo sapiens
cell_surface_NCBI,4921,DDR2,9606,Homo sapiens
cell_surface_NCBI,54514,DDX4,9606,Homo sapiens
cell_surface_NCBI,6764,DENND2B,9606,Homo sapiens
cell_surface_NCBI,9993,DGCR2,9606,Homo sapiens
cell_surface_NCBI,50846,DHH,9606,Homo sapiens
cell_surface_NCBI,1729,DIAPH1,9606,Homo sapiens
cell_surface_NCBI,23181,DIP2A,9606,Homo sapiens
cell_surface_NCBI,22943,DKK1,9606,Homo sapiens
cell_surface_NCBI,1740,DLG2,9606,Homo sapiens
cell_surface_NCBI,8788,DLK1,9606,Homo sapiens
cell_surface_NCBI,1756,DMD,9606,Homo sapiens
cell_surface_NCBI,1758,DMP1,9606,Homo sapiens
cell_surface_NCBI,1773,DNASE1,9606,Homo sapiens
cell_surface_NCBI,1774,DNASE1L1,9606,Homo sapiens
cell_surface_NCBI,1785,DNM2,9606,Homo sapiens
cell_surface_NCBI,1796,DOK1,9606,Homo sapiens
cell_surface_NCBI,9046,DOK2,9606,Homo sapiens
cell_surface_NCBI,57628,DPP10,9606,Homo sapiens
cell_surface_NCBI,1803,DPP4,9606,Homo sapiens
cell_surface_NCBI,1812,DRD1,9606,Homo sapiens
cell_surface_NCBI,1813,DRD2,9606,Homo sapiens
cell_surface_NCBI,1814,DRD3,9606,Homo sapiens
cell_surface_NCBI,57453,DSCAML1,9606,Homo sapiens
cell_surface_NCBI,1829,DSG2,9606,Homo sapiens
cell_surface_NCBI,1830,DSG3,9606,Homo sapiens
cell_surface_NCBI,1834,DSPP,9606,Homo sapiens
cell_surface_NCBI,1840,DTX1,9606,Homo sapiens
cell_surface_NCBI,53905,DUOX1,9606,Homo sapiens
cell_surface_NCBI,50506,DUOX2,9606,Homo sapiens
cell_surface_NCBI,90527,DUOXA1,9606,Homo sapiens
cell_surface_NCBI,405753,DUOXA2,9606,Homo sapiens
cell_surface_NCBI,1855,DVL1,9606,Homo sapiens
cell_surface_NCBI,1856,DVL2,9606,Homo sapiens
cell_surface_NCBI,1857,DVL3,9606,Homo sapiens
cell_surface_NCBI,57593,EBF4,9606,Homo sapiens
cell_surface_NCBI,1889,ECE1,9606,Homo sapiens
cell_surface_NCBI,84417,ECRG4,9606,Homo sapiens
cell_surface_NCBI,641700,ECSCR,9606,Homo sapiens
cell_surface_NCBI,10085,EDIL3,9606,Homo sapiens
cell_surface_NCBI,1906,EDN1,9606,Homo sapiens
cell_surface_NCBI,1907,EDN2,9606,Homo sapiens
cell_surface_NCBI,1908,EDN3,9606,Homo sapiens
cell_surface_NCBI,1910,EDNRB,9606,Homo sapiens
cell_surface_NCBI,29904,EEF2K,9606,Homo sapiens
cell_surface_NCBI,2202,EFEMP1,9606,Homo sapiens
cell_surface_NCBI,30008,EFEMP2,9606,Homo sapiens
cell_surface_NCBI,1942,EFNA1,9606,Homo sapiens
cell_surface_NCBI,1948,EFNB2,9606,Homo sapiens
cell_surface_NCBI,1949,EFNB3,9606,Homo sapiens
cell_surface_NCBI,10278,EFS,9606,Homo sapiens
cell_surface_NCBI,1950,EGF,9606,Homo sapiens
cell_surface_NCBI,51162,EGFL7,9606,Homo sapiens
cell_surface_NCBI,80864,EGFL8,9606,Homo sapiens
cell_surface_NCBI,1956,EGFR,9606,Homo sapiens
cell_surface_NCBI,1958,EGR1,9606,Homo sapiens
cell_surface_NCBI,1959,EGR2,9606,Homo sapiens
cell_surface_NCBI,10938,EHD1,9606,Homo sapiens
cell_surface_NCBI,10919,EHMT2,9606,Homo sapiens
cell_surface_NCBI,8661,EIF3A,9606,Homo sapiens
cell_surface_NCBI,10480,EIF3M,9606,Homo sapiens
cell_surface_NCBI,9470,EIF4E2,9606,Homo sapiens
cell_surface_NCBI,1991,ELANE,9606,Homo sapiens
cell_surface_NCBI,2006,ELN,9606,Homo sapiens
cell_surface_NCBI,64100,ELSPBP1,9606,Homo sapiens
cell_surface_NCBI,2013,EMP2,9606,Homo sapiens
cell_surface_NCBI,2022,ENG,9606,Homo sapiens
cell_surface_NCBI,2023,ENO1,9606,Homo sapiens
cell_surface_NCBI,55068,ENOX1,9606,Homo sapiens
cell_surface_NCBI,10495,ENOX2,9606,Homo sapiens
cell_surface_NCBI,5167,ENPP1,9606,Homo sapiens
cell_surface_NCBI,5168,ENPP2,9606,Homo sapiens
cell_surface_NCBI,953,ENTPD1,9606,Homo sapiens
cell_surface_NCBI,955,ENTPD6,9606,Homo sapiens
cell_surface_NCBI,10807,ENTR1,9606,Homo sapiens
cell_surface_NCBI,2034,EPAS1,9606,Homo sapiens
cell_surface_NCBI,4072,EPCAM,9606,Homo sapiens
cell_surface_NCBI,2041,EPHA1,9606,Homo sapiens
cell_surface_NCBI,1969,EPHA2,9606,Homo sapiens
cell_surface_NCBI,2043,EPHA4,9606,Homo sapiens
cell_surface_NCBI,2048,EPHB2,9606,Homo sapiens
cell_surface_NCBI,2056,EPO,9606,Homo sapiens
cell_surface_NCBI,2057,EPOR,9606,Homo sapiens
cell_surface_NCBI,57119,EPPIN,9606,Homo sapiens
cell_surface_NCBI,2060,EPS15,9606,Homo sapiens
cell_surface_NCBI,51752,ERAP1,9606,Homo sapiens
cell_surface_NCBI,64167,ERAP2,9606,Homo sapiens
cell_surface_NCBI,2064,ERBB2,9606,Homo sapiens
cell_surface_NCBI,2065,ERBB3,9606,Homo sapiens
cell_surface_NCBI,2066,ERBB4,9606,Homo sapiens
cell_surface_NCBI,114625,ERMAP,9606,Homo sapiens
cell_surface_NCBI,10961,ERP29,9606,Homo sapiens
cell_surface_NCBI,23071,ERP44,9606,Homo sapiens
cell_surface_NCBI,54465,ETAA1,9606,Homo sapiens
cell_surface_NCBI,51466,EVL,9606,Homo sapiens
cell_surface_NCBI,11336,EXOC3,9606,Homo sapiens
cell_surface_NCBI,60412,EXOC4,9606,Homo sapiens
cell_surface_NCBI,10640,EXOC5,9606,Homo sapiens
cell_surface_NCBI,54536,EXOC6,9606,Homo sapiens
cell_surface_NCBI,2137,EXTL3,9606,Homo sapiens
cell_surface_NCBI,7430,EZR,9606,Homo sapiens
cell_surface_NCBI,2159,F10,9606,Homo sapiens
cell_surface_NCBI,50848,F11R,9606,Homo sapiens
cell_surface_NCBI,2147,F2,9606,Homo sapiens
cell_surface_NCBI,2149,F2R,9606,Homo sapiens
cell_surface_NCBI,2150,F2RL1,9606,Homo sapiens
cell_surface_NCBI,2151,F2RL2,9606,Homo sapiens
cell_surface_NCBI,2152,F3,9606,Homo sapiens
cell_surface_NCBI,2153,F5,9606,Homo sapiens
cell_surface_NCBI,2157,F8,9606,Homo sapiens
cell_surface_NCBI,8772,FADD,9606,Homo sapiens
cell_surface_NCBI,11124,FAF1,9606,Homo sapiens
cell_surface_NCBI,83986,FAM234A,9606,Homo sapiens
cell_surface_NCBI,2191,FAP,9606,Homo sapiens
cell_surface_NCBI,355,FAS,9606,Homo sapiens
cell_surface_NCBI,356,FASLG,9606,Homo sapiens
cell_surface_NCBI,2194,FASN,9606,Homo sapiens
cell_surface_NCBI,10516,FBLN5,9606,Homo sapiens
cell_surface_NCBI,2200,FBN1,9606,Homo sapiens
cell_surface_NCBI,83953,FCAMR,9606,Homo sapiens
cell_surface_NCBI,2205,FCER1A,9606,Homo sapiens
cell_surface_NCBI,2207,FCER1G,9606,Homo sapiens
cell_surface_NCBI,2208,FCER2,9606,Homo sapiens
cell_surface_NCBI,8857,FCGBP,9606,Homo sapiens
cell_surface_NCBI,2209,FCGR1A,9606,Homo sapiens
cell_surface_NCBI,2210,FCGR1B,9606,Homo sapiens
cell_surface_NCBI,2212,FCGR2A,9606,Homo sapiens
cell_surface_NCBI,2213,FCGR2B,9606,Homo sapiens
cell_surface_NCBI,9103,FCGR2C,9606,Homo sapiens
cell_surface_NCBI,2214,FCGR3A,9606,Homo sapiens
cell_surface_NCBI,2215,FCGR3B,9606,Homo sapiens
cell_surface_NCBI,2217,FCGRT,9606,Homo sapiens
cell_surface_NCBI,9873,FCHSD2,9606,Homo sapiens
cell_surface_NCBI,9214,FCMR,9606,Homo sapiens
cell_surface_NCBI,2219,FCN1,9606,Homo sapiens
cell_surface_NCBI,115350,FCRL1,9606,Homo sapiens
cell_surface_NCBI,79368,FCRL2,9606,Homo sapiens
cell_surface_NCBI,115352,FCRL3,9606,Homo sapiens
cell_surface_NCBI,83417,FCRL4,9606,Homo sapiens
cell_surface_NCBI,83416,FCRL5,9606,Homo sapiens
cell_surface_NCBI,343413,FCRL6,9606,Homo sapiens
cell_surface_NCBI,84824,FCRLA,9606,Homo sapiens
cell_surface_NCBI,127943,FCRLB,9606,Homo sapiens
cell_surface_NCBI,2241,FER,9606,Homo sapiens
cell_surface_NCBI,10979,FERMT2,9606,Homo sapiens
cell_surface_NCBI,2867,FFAR2,9606,Homo sapiens
cell_surface_NCBI,2243,FGA,9606,Homo sapiens
cell_surface_NCBI,2244,FGB,9606,Homo sapiens
cell_surface_NCBI,2246,FGF1,9606,Homo sapiens
cell_surface_NCBI,2255,FGF10,9606,Homo sapiens
cell_surface_NCBI,2247,FGF2,9606,Homo sapiens
cell_surface_NCBI,2252,FGF7,9606,Homo sapiens
cell_surface_NCBI,9982,FGFBP1,9606,Homo sapiens
cell_surface_NCBI,2260,FGFR1,9606,Homo sapiens
cell_surface_NCBI,2263,FGFR2,9606,Homo sapiens
cell_surface_NCBI,2261,FGFR3,9606,Homo sapiens
cell_surface_NCBI,2264,FGFR4,9606,Homo sapiens
cell_surface_NCBI,53834,FGFRL1,9606,Homo sapiens
cell_surface_NCBI,2266,FGG,9606,Homo sapiens
cell_surface_NCBI,2268,FGR,9606,Homo sapiens
cell_surface_NCBI,2274,FHL2,9606,Homo sapiens
cell_surface_NCBI,2316,FLNA,9606,Homo sapiens
cell_surface_NCBI,2317,FLNB,9606,Homo sapiens
cell_surface_NCBI,10211,FLOT1,9606,Homo sapiens
cell_surface_NCBI,2319,FLOT2,9606,Homo sapiens
cell_surface_NCBI,2321,FLT1,9606,Homo sapiens
cell_surface_NCBI,2322,FLT3,9606,Homo sapiens
cell_surface_NCBI,2323,FLT3LG,9606,Homo sapiens
cell_surface_NCBI,2324,FLT4,9606,Homo sapiens
cell_surface_NCBI,2335,FN1,9606,Homo sapiens
cell_surface_NCBI,54874,FNBP1L,9606,Homo sapiens
cell_surface_NCBI,2346,FOLH1,9606,Homo sapiens
cell_surface_NCBI,2348,FOLR1,9606,Homo sapiens
cell_surface_NCBI,2350,FOLR2,9606,Homo sapiens
cell_surface_NCBI,2353,FOS,9606,Homo sapiens
cell_surface_NCBI,2354,FOSB,9606,Homo sapiens
cell_surface_NCBI,2308,FOXO1,9606,Homo sapiens
cell_surface_NCBI,50943,FOXP3,9606,Homo sapiens
cell_surface_NCBI,2357,FPR1,9606,Homo sapiens
cell_surface_NCBI,2358,FPR2,9606,Homo sapiens
cell_surface_NCBI,2359,FPR3,9606,Homo sapiens
cell_surface_NCBI,80144,FRAS1,9606,Homo sapiens
cell_surface_NCBI,2492,FSHR,9606,Homo sapiens
cell_surface_NCBI,10468,FST,9606,Homo sapiens
cell_surface_NCBI,11167,FSTL1,9606,Homo sapiens
cell_surface_NCBI,10272,FSTL3,9606,Homo sapiens
cell_surface_NCBI,2517,FUCA1,9606,Homo sapiens
cell_surface_NCBI,5045,FURIN,9606,Homo sapiens
cell_surface_NCBI,2523,FUT1,9606,Homo sapiens
cell_surface_NCBI,2524,FUT2,9606,Homo sapiens
cell_surface_NCBI,2525,FUT3,9606,Homo sapiens
cell_surface_NCBI,2526,FUT4,9606,Homo sapiens
cell_surface_NCBI,2527,FUT5,9606,Homo sapiens
cell_surface_NCBI,2528,FUT6,9606,Homo sapiens
cell_surface_NCBI,2529,FUT7,9606,Homo sapiens
cell_surface_NCBI,2530,FUT8,9606,Homo sapiens
cell_surface_NCBI,486,FXYD2,9606,Homo sapiens
cell_surface_NCBI,8321,FZD1,9606,Homo sapiens
cell_surface_NCBI,11211,FZD10,9606,Homo sapiens
cell_surface_NCBI,7976,FZD3,9606,Homo sapiens
cell_surface_NCBI,8322,FZD4,9606,Homo sapiens
cell_surface_NCBI,7855,FZD5,9606,Homo sapiens
cell_surface_NCBI,8323,FZD6,9606,Homo sapiens
cell_surface_NCBI,8326,FZD9,9606,Homo sapiens
cell_surface_NCBI,2550,GABBR1,9606,Homo sapiens
cell_surface_NCBI,9568,GABBR2,9606,Homo sapiens
cell_surface_NCBI,2554,GABRA1,9606,Homo sapiens
cell_surface_NCBI,2562,GABRB3,9606,Homo sapiens
cell_surface_NCBI,2566,GABRG2,9606,Homo sapiens
cell_surface_NCBI,2582,GALE,9606,Homo sapiens
cell_surface_NCBI,64409,GALNT17,9606,Homo sapiens
cell_surface_NCBI,2591,GALNT3,9606,Homo sapiens
cell_surface_NCBI,8811,GALR2,9606,Homo sapiens
cell_surface_NCBI,2597,GAPDH,9606,Homo sapiens
cell_surface_NCBI,2629,GBA,9606,Homo sapiens
cell_surface_NCBI,8729,GBF1,9606,Homo sapiens
cell_surface_NCBI,2642,GCGR,9606,Homo sapiens
cell_surface_NCBI,2658,GDF2,9606,Homo sapiens
cell_surface_NCBI,2669,GEM,9606,Homo sapiens
cell_surface_NCBI,2674,GFRA1,9606,Homo sapiens
cell_surface_NCBI,2675,GFRA2,9606,Homo sapiens
cell_surface_NCBI,2676,GFRA3,9606,Homo sapiens
cell_surface_NCBI,64096,GFRA4,9606,Homo sapiens
cell_surface_NCBI,26088,GGA1,9606,Homo sapiens
cell_surface_NCBI,23062,GGA2,9606,Homo sapiens
cell_surface_NCBI,23163,GGA3,9606,Homo sapiens
cell_surface_NCBI,2681,GGTA1,9606,Homo sapiens
cell_surface_NCBI,2688,GH1,9606,Homo sapiens
cell_surface_NCBI,2690,GHR,9606,Homo sapiens
cell_surface_NCBI,2692,GHRHR,9606,Homo sapiens
cell_surface_NCBI,2693,GHSR,9606,Homo sapiens
cell_surface_NCBI,10755,GIPC1,9606,Homo sapiens
cell_surface_NCBI,2696,GIPR,9606,Homo sapiens
cell_surface_NCBI,2697,GJA1,9606,Homo sapiens
cell_surface_NCBI,2703,GJA8,9606,Homo sapiens
cell_surface_NCBI,2705,GJB1,9606,Homo sapiens
cell_surface_NCBI,2706,GJB2,9606,Homo sapiens
cell_surface_NCBI,125111,GJD3,9606,Homo sapiens
cell_surface_NCBI,342035,GLDN,9606,Homo sapiens
cell_surface_NCBI,11146,GLMN,9606,Homo sapiens
cell_surface_NCBI,2740,GLP1R,9606,Homo sapiens
cell_surface_NCBI,9340,GLP2R,9606,Homo sapiens
cell_surface_NCBI,2770,GNAI1,9606,Homo sapiens
cell_surface_NCBI,10020,GNE,9606,Homo sapiens
cell_surface_NCBI,2787,GNG5,9606,Homo sapiens
cell_surface_NCBI,79158,GNPTAB,9606,Homo sapiens
cell_surface_NCBI,2798,GNRHR,9606,Homo sapiens
cell_surface_NCBI,2801,GOLGA2,9606,Homo sapiens
cell_surface_NCBI,2802,GOLGA3,9606,Homo sapiens
cell_surface_NCBI,51125,GOLGA7,9606,Homo sapiens
cell_surface_NCBI,57120,GOPC,9606,Homo sapiens
cell_surface_NCBI,64689,GORASP1,9606,Homo sapiens
cell_surface_NCBI,2806,GOT2,9606,Homo sapiens
cell_surface_NCBI,2811,GP1BA,9606,Homo sapiens
cell_surface_NCBI,2812,GP1BB,9606,Homo sapiens
cell_surface_NCBI,2813,GP2,9606,Homo sapiens
cell_surface_NCBI,51206,GP6,9606,Homo sapiens
cell_surface_NCBI,10223,GPA33,9606,Homo sapiens
cell_surface_NCBI,8733,GPAA1,9606,Homo sapiens
cell_surface_NCBI,151306,GPBAR1,9606,Homo sapiens
cell_surface_NCBI,2817,GPC1,9606,Homo sapiens
cell_surface_NCBI,221914,GPC2,9606,Homo sapiens
cell_surface_NCBI,2719,GPC3,9606,Homo sapiens
cell_surface_NCBI,2239,GPC4,9606,Homo sapiens
cell_surface_NCBI,2262,GPC5,9606,Homo sapiens
cell_surface_NCBI,10082,GPC6,9606,Homo sapiens
cell_surface_NCBI,23171,GPD1L,9606,Homo sapiens
cell_surface_NCBI,2852,GPER1,9606,Homo sapiens
cell_surface_NCBI,170589,GPHA2,9606,Homo sapiens
cell_surface_NCBI,2821,GPI,9606,Homo sapiens
cell_surface_NCBI,338328,GPIHBP1,9606,Homo sapiens
cell_surface_NCBI,2822,GPLD1,9606,Homo sapiens
cell_surface_NCBI,2824,GPM6B,9606,Homo sapiens
cell_surface_NCBI,10457,GPNMB,9606,Homo sapiens
cell_surface_NCBI,2838,GPR15,9606,Homo sapiens
cell_surface_NCBI,165829,GPR156,9606,Homo sapiens
cell_surface_NCBI,80045,GPR157,9606,Homo sapiens
cell_surface_NCBI,11245,GPR176,9606,Homo sapiens
cell_surface_NCBI,11318,GPR182,9606,Homo sapiens
cell_surface_NCBI,2861,GPR37,9606,Homo sapiens
cell_surface_NCBI,2863,GPR39,9606,Homo sapiens
cell_surface_NCBI,10936,GPR75,9606,Homo sapiens
cell_surface_NCBI,51704,GPRC5B,9606,Homo sapiens
cell_surface_NCBI,222545,GPRC6A,9606,Homo sapiens
cell_surface_NCBI,29899,GPSM2,9606,Homo sapiens
cell_surface_NCBI,2885,GRB2,9606,Homo sapiens
cell_surface_NCBI,26585,GREM1,9606,Homo sapiens
cell_surface_NCBI,2890,GRIA1,9606,Homo sapiens
cell_surface_NCBI,2891,GRIA2,9606,Homo sapiens
cell_surface_NCBI,2902,GRIN1,9606,Homo sapiens
cell_surface_NCBI,2903,GRIN2A,9606,Homo sapiens
cell_surface_NCBI,2904,GRIN2B,9606,Homo sapiens
cell_surface_NCBI,2905,GRIN2C,9606,Homo sapiens
cell_surface_NCBI,156,GRK2,9606,Homo sapiens
cell_surface_NCBI,2915,GRM5,9606,Homo sapiens
cell_surface_NCBI,2916,GRM6,9606,Homo sapiens
cell_surface_NCBI,2969,GTF2I,9606,Homo sapiens
cell_surface_NCBI,2993,GYPA,9606,Homo sapiens
cell_surface_NCBI,3001,GZMA,9606,Homo sapiens
cell_surface_NCBI,3002,GZMB,9606,Homo sapiens
cell_surface_NCBI,57817,HAMP,9606,Homo sapiens
cell_surface_NCBI,3038,HAS3,9606,Homo sapiens
cell_surface_NCBI,26762,HAVCR1,9606,Homo sapiens
cell_surface_NCBI,84868,HAVCR2,9606,Homo sapiens
cell_surface_NCBI,1839,HBEGF,9606,Homo sapiens
cell_surface_NCBI,10021,HCN4,9606,Homo sapiens
cell_surface_NCBI,10870,HCST,9606,Homo sapiens
cell_surface_NCBI,9843,HEPH,9606,Homo sapiens
cell_surface_NCBI,3077,HFE,9606,Homo sapiens
cell_surface_NCBI,3082,HGF,9606,Homo sapiens
cell_surface_NCBI,64399,HHIP,9606,Homo sapiens
cell_surface_NCBI,3091,HIF1A,9606,Homo sapiens
cell_surface_NCBI,29923,HILPDA,9606,Homo sapiens
cell_surface_NCBI,3092,HIP1,9606,Homo sapiens
cell_surface_NCBI,148738,HJV,9606,Homo sapiens
cell_surface_NCBI,3105,HLA-A,9606,Homo sapiens
cell_surface_NCBI,3106,HLA-B,9606,Homo sapiens
cell_surface_NCBI,3107,HLA-C,9606,Homo sapiens
cell_surface_NCBI,3108,HLA-DMA,9606,Homo sapiens
cell_surface_NCBI,3109,HLA-DMB,9606,Homo sapiens
cell_surface_NCBI,3111,HLA-DOA,9606,Homo sapiens
cell_surface_NCBI,3112,HLA-DOB,9606,Homo sapiens
cell_surface_NCBI,3113,HLA-DPA1,9606,Homo sapiens
cell_surface_NCBI,3115,HLA-DPB1,9606,Homo sapiens
cell_surface_NCBI,3117,HLA-DQA1,9606,Homo sapiens
cell_surface_NCBI,3118,HLA-DQA2,9606,Homo sapiens
cell_surface_NCBI,3119,HLA-DQB1,9606,Homo sapiens
cell_surface_NCBI,3120,HLA-DQB2,9606,Homo sapiens
cell_surface_NCBI,3122,HLA-DRA,9606,Homo sapiens
cell_surface_NCBI,3123,HLA-DRB1,9606,Homo sapiens
cell_surface_NCBI,3125,HLA-DRB3,9606,Homo sapiens
cell_surface_NCBI,3126,HLA-DRB4,9606,Homo sapiens
cell_surface_NCBI,3127,HLA-DRB5,9606,Homo sapiens
cell_surface_NCBI,3133,HLA-E,9606,Homo sapiens
cell_surface_NCBI,3134,HLA-F,9606,Homo sapiens
cell_surface_NCBI,3135,HLA-G,9606,Homo sapiens
cell_surface_NCBI,3136,HLA-H,9606,Homo sapiens
cell_surface_NCBI,81502,HM13,9606,Homo sapiens
cell_surface_NCBI,3159,HMGA1,9606,Homo sapiens
cell_surface_NCBI,3146,HMGB1,9606,Homo sapiens
cell_surface_NCBI,3161,HMMR,9606,Homo sapiens
cell_surface_NCBI,3192,HNRNPU,9606,Homo sapiens
cell_surface_NCBI,3208,HPCA,9606,Homo sapiens
cell_surface_NCBI,3249,HPN,9606,Homo sapiens
cell_surface_NCBI,10855,HPSE,9606,Homo sapiens
cell_surface_NCBI,60495,HPSE2,9606,Homo sapiens
cell_surface_NCBI,3263,HPX,9606,Homo sapiens
cell_surface_NCBI,3265,HRAS,9606,Homo sapiens
cell_surface_NCBI,3273,HRG,9606,Homo sapiens
cell_surface_NCBI,3274,HRH2,9606,Homo sapiens
cell_surface_NCBI,9956,HS3ST2,9606,Homo sapiens
cell_surface_NCBI,9953,HS3ST3B1,9606,Homo sapiens
cell_surface_NCBI,9951,HS3ST4,9606,Homo sapiens
cell_surface_NCBI,90161,HS6ST2,9606,Homo sapiens
cell_surface_NCBI,3299,HSF4,9606,Homo sapiens
cell_surface_NCBI,3320,HSP90AA1,9606,Homo sapiens
cell_surface_NCBI,3324,HSP90AA2P,9606,Homo sapiens
cell_surface_NCBI,3326,HSP90AB1,9606,Homo sapiens
cell_surface_NCBI,7184,HSP90B1,9606,Homo sapiens
cell_surface_NCBI,3306,HSPA2,9606,Homo sapiens
cell_surface_NCBI,3308,HSPA4,9606,Homo sapiens
cell_surface_NCBI,3309,HSPA5,9606,Homo sapiens
cell_surface_NCBI,3312,HSPA8,9606,Homo sapiens
cell_surface_NCBI,3313,HSPA9,9606,Homo sapiens
cell_surface_NCBI,3329,HSPD1,9606,Homo sapiens
cell_surface_NCBI,3339,HSPG2,9606,Homo sapiens
cell_surface_NCBI,3350,HTR1A,9606,Homo sapiens
cell_surface_NCBI,3358,HTR2C,9606,Homo sapiens
cell_surface_NCBI,3359,HTR3A,9606,Homo sapiens
cell_surface_NCBI,9177,HTR3B,9606,Homo sapiens
cell_surface_NCBI,3363,HTR7,9606,Homo sapiens
cell_surface_NCBI,5654,HTRA1,9606,Homo sapiens
cell_surface_NCBI,8692,HYAL2,9606,Homo sapiens
cell_surface_NCBI,23553,HYAL4,9606,Homo sapiens
cell_surface_NCBI,3375,IAPP,9606,Homo sapiens
cell_surface_NCBI,3381,IBSP,9606,Homo sapiens
cell_surface_NCBI,3383,ICAM1,9606,Homo sapiens
cell_surface_NCBI,3384,ICAM2,9606,Homo sapiens
cell_surface_NCBI,23463,ICMT,9606,Homo sapiens
cell_surface_NCBI,29851,ICOS,9606,Homo sapiens
cell_surface_NCBI,3416,IDE,9606,Homo sapiens
cell_surface_NCBI,8519,IFITM1,9606,Homo sapiens
cell_surface_NCBI,3439,IFNA1,9606,Homo sapiens
cell_surface_NCBI,3440,IFNA2,9606,Homo sapiens
cell_surface_NCBI,3454,IFNAR1,9606,Homo sapiens
cell_surface_NCBI,3455,IFNAR2,9606,Homo sapiens
cell_surface_NCBI,3456,IFNB1,9606,Homo sapiens
cell_surface_NCBI,3458,IFNG,9606,Homo sapiens
cell_surface_NCBI,3459,IFNGR1,9606,Homo sapiens
cell_surface_NCBI,3460,IFNGR2,9606,Homo sapiens
cell_surface_NCBI,3479,IGF1,9606,Homo sapiens
cell_surface_NCBI,3480,IGF1R,9606,Homo sapiens
cell_surface_NCBI,3482,IGF2R,9606,Homo sapiens
cell_surface_NCBI,3484,IGFBP1,9606,Homo sapiens
cell_surface_NCBI,3486,IGFBP3,9606,Homo sapiens
cell_surface_NCBI,3487,IGFBP4,9606,Homo sapiens
cell_surface_NCBI,374918,IGFL1,9606,Homo sapiens
cell_surface_NCBI,3507,IGHM,9606,Homo sapiens
cell_surface_NCBI,402665,IGLON5,9606,Homo sapiens
cell_surface_NCBI,152404,IGSF11,9606,Homo sapiens
cell_surface_NCBI,3321,IGSF3,9606,Homo sapiens
cell_surface_NCBI,150084,IGSF5,9606,Homo sapiens
cell_surface_NCBI,10261,IGSF6,9606,Homo sapiens
cell_surface_NCBI,93185,IGSF8,9606,Homo sapiens
cell_surface_NCBI,3586,IL10,9606,Homo sapiens
cell_surface_NCBI,3588,IL10RB,9606,Homo sapiens
cell_surface_NCBI,3594,IL12RB1,9606,Homo sapiens
cell_surface_NCBI,3595,IL12RB2,9606,Homo sapiens
cell_surface_NCBI,3597,IL13RA1,9606,Homo sapiens
cell_surface_NCBI,3600,IL15,9606,Homo sapiens
cell_surface_NCBI,3601,IL15RA,9606,Homo sapiens
cell_surface_NCBI,27189,IL17C,9606,Homo sapiens
cell_surface_NCBI,23765,IL17RA,9606,Homo sapiens
cell_surface_NCBI,84818,IL17RC,9606,Homo sapiens
cell_surface_NCBI,3552,IL1A,9606,Homo sapiens
cell_surface_NCBI,3553,IL1B,9606,Homo sapiens
cell_surface_NCBI,3554,IL1R1,9606,Homo sapiens
cell_surface_NCBI,7850,IL1R2,9606,Homo sapiens
cell_surface_NCBI,3556,IL1RAP,9606,Homo sapiens
cell_surface_NCBI,11141,IL1RAPL1,9606,Homo sapiens
cell_surface_NCBI,3557,IL1RN,9606,Homo sapiens
cell_surface_NCBI,50615,IL21R,9606,Homo sapiens
cell_surface_NCBI,116379,IL22RA2,9606,Homo sapiens
cell_surface_NCBI,246778,IL27,9606,Homo sapiens
cell_surface_NCBI,9466,IL27RA,9606,Homo sapiens
cell_surface_NCBI,3559,IL2RA,9606,Homo sapiens
cell_surface_NCBI,3560,IL2RB,9606,Homo sapiens
cell_surface_NCBI,3561,IL2RG,9606,Homo sapiens
cell_surface_NCBI,90865,IL33,9606,Homo sapiens
cell_surface_NCBI,146433,IL34,9606,Homo sapiens
cell_surface_NCBI,3563,IL3RA,9606,Homo sapiens
cell_surface_NCBI,3563,IL3RA,9606,Homo sapiens
cell_surface_NCBI,3565,IL4,9606,Homo sapiens
cell_surface_NCBI,3570,IL6R,9606,Homo sapiens
cell_surface_NCBI,3572,IL6ST,9606,Homo sapiens
cell_surface_NCBI,3575,IL7R,9606,Homo sapiens
cell_surface_NCBI,286676,ILDR1,9606,Homo sapiens
cell_surface_NCBI,3611,ILK,9606,Homo sapiens
cell_surface_NCBI,3623,INHA,9606,Homo sapiens
cell_surface_NCBI,3624,INHBA,9606,Homo sapiens
