"3263","cell_surface_NCBI"
"3265","cell_surface_NCBI"
"3273","cell_surface_NCBI"
"3274","cell_surface_NCBI"
"9956","cell_surface_NCBI"
"9953","cell_surface_NCBI"
"9951","cell_surface_NCBI"
"90161","cell_surface_NCBI"
"3299","cell_surface_NCBI"
"3320","cell_surface_NCBI"
"3324","cell_surface_NCBI"
"3326","cell_surface_NCBI"
"7184","cell_surface_NCBI"
"3306","cell_surface_NCBI"
"3308","cell_surface_NCBI"
"3309","cell_surface_NCBI"
"3312","cell_surface_NCBI"
"3313","cell_surface_NCBI"
"3329","cell_surface_NCBI"
"3339","cell_surface_NCBI"
"3350","cell_surface_NCBI"
"3358","cell_surface_NCBI"
"3359","cell_surface_NCBI"
"9177","cell_surface_NCBI"
"3363","cell_surface_NCBI"
"5654","cell_surface_NCBI"
"8692","cell_surface_NCBI"
"23553","cell_surface_NCBI"
"3375","cell_surface_NCBI"
"3381","cell_surface_NCBI"
"3383","cell_surface_NCBI"
"3384","cell_surface_NCBI"
"23463","cell_surface_NCBI"
"29851","cell_surface_NCBI"
"3416","cell_surface_NCBI"
"8519","cell_surface_NCBI"
"3439","cell_surface_NCBI"
"3440","cell_surface_NCBI"
"3454","cell_surface_NCBI"
"3455","cell_surface_NCBI"
"3456","cell_surface_NCBI"
"3458","cell_surface_NCBI"
"3459","cell_surface_NCBI"
"3460","cell_surface_NCBI"
"3479","cell_surface_NCBI"
"3480","cell_surface_NCBI"
"3482","cell_surface_NCBI"
"3484","cell_surface_NCBI"
"3486","cell_surface_NCBI"
"3487","cell_surface_NCBI"
"374918","cell_surface_NCBI"
"3507","cell_surface_NCBI"
"402665","cell_surface_NCBI"
"152404","cell_surface_NCBI"
"3321","cell_surface_NCBI"
"150084","cell_surface_NCBI"
"10261","cell_surface_NCBI"
"93185","cell_surface_NCBI"
"3586","cell_surface_NCBI"
"3588","cell_surface_NCBI"
"3594","cell_surface_NCBI"
"3595","cell_surface_NCBI"
"3597","cell_surface_NCBI"
"3600","cell_surface_NCBI"
"3601","cell_surface_NCBI"
"27189","cell_surface_NCBI"
"23765","cell_surface_NCBI"
"84818","cell_surface_NCBI"
"3552","cell_surface_NCBI"
